corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
cnc,train_09_A_111,2934,0,cnc_train_09_A_111_2934_0,Makwaiba was addressing thousands of striking public sector workers who had marched on the Free State 's main government building in Bloemfontein 's St Andrew 's Street .,[],0
cnc,train_09_A_112,1475,0,cnc_train_09_A_112_1475_0,"The march , which began with only a few hundred people at around 10am in Phahameng , had attracted more than 5,000 once it had reached the city centre at lunch time .",[],0
cnc,train_09_A_113,2322,0,cnc_train_09_A_113_2322_0,`` We are on strike .,[],0
cnc,train_09_A_114,2962,0,cnc_train_09_A_114_2962_0,"We need to make sure , we must make sure we push , we push and we push until the state listens to us , '' Makwaiba told a cheering crowd .",[],0
cnc,train_09_A_115,1366,0,cnc_train_09_A_115_1366_0,Makwaiba also criticised the Freedom Front leader Pieter Mulder for comments that the strike was linked to the succession race in the African National Congress .,['<ARG1>Makwaiba also criticised the Freedom Front leader Pieter Mulder</ARG1> <SIG0>for</SIG0> <ARG0>comments that the strike was linked to the succession race in the African National Congress</ARG0> .'],1
cnc,train_09_A_116,2591,0,cnc_train_09_A_116_2591_0,"Marchers handed a memorandum to safety and security MEC Playfair Morule , and finance MEC Tate Makgoe .",[],0
cnc,train_09_A_117,809,0,cnc_train_09_A_117_809_0,Makwaiba criticised Free State premier Beatrice Marshoff for not being there to receive the memorandum herself .,['<ARG1>Makwaiba criticised Free State premier Beatrice Marshoff</ARG1> <SIG0>for</SIG0> <ARG0>not being there to receive the memorandum herself</ARG0> .'],1
cnc,train_09_A_118,531,0,cnc_train_09_A_118_531_0,Police justify action against students 16th December 2009 03:25 AM HYDERABAD : Police justified their action against students participating in the agitation programmes at Sri Krishnadevaraya University in Anantapur today even as various political parties and organisations launched protests against the unfortunate incident .,[],0
cnc,train_09_A_119,2778,0,cnc_train_09_A_119_2778_0,"Speaking to reporters here today , Inspector General of Police and the State Police official spokesperson AR Anuradha said that the police showed utmost restraint despite the provocation of anti-social elements involved in the incident .",[],0
cnc,train_09_A_12,513,0,cnc_train_09_A_12_513_0,"One of the agitators , Vivek Yadav , who was later hospitalised , lodged a complaint alleging that Congress district president Prakash Pradhan and his party workers assaulted him while Louise Khurshid 's vehicle hit him causing injuries .",[],0
cnc,train_09_A_120,2323,0,cnc_train_09_A_120_2323_0,"Some anti-social elements which were already in the area took advantage of the incident to pelt stones at the police , ’ ’ Anuradha said .",[],0
cnc,train_09_A_122,3059,0,cnc_train_09_A_122_3059_0,"We need to honour the Class of '76 through our actions , not our words , says Maimane Jabulile S. Ngwenya JOHANNESBURG , June 16 ( ANA ) - Democratic Alliance leader Mmusi Maimane said action , not words would honour those who participated in the historic 1976 Soweto Uprising .",[],0
cnc,train_09_A_124,1090,0,cnc_train_09_A_124_1090_0,"He said as the country stood together in remembrance of the 1976 Soweto Uprising , 22 years into democracy , it was important to remember what they were standing against .",[],0
cnc,train_09_A_125,2190,0,cnc_train_09_A_125_2190_0,`` Fixing education and creating opportunities for the youth of today is the best way to pay tribute to the legacy of the students who lost their lives in the Soweto uprising . '',[],0
cnc,train_09_A_126,3315,0,cnc_train_09_A_126_3315_0,"SP shunted out , Udaipur cops skip meals at mess JAIPUR , AUGUST 5 Policemen in Udaipur have been up in arms since Tuesday .",[],0
cnc,train_09_A_128,1339,0,cnc_train_09_A_128_1339_0,"The boycott of meals is to protest the political implications that we didnt do our jobs ,   one of the agitating officers said .","['\x91\x91<ARG1>The boycott of meals</ARG1> <SIG0>is <ARG0>to</SIG0> protest the political implications that we didn\x92t do our jobs</ARG0> , \x92 \x92 one of the agitating officers said .']",1
cnc,train_09_A_129,1523,0,cnc_train_09_A_129_1523_0,"On July 28 , an argument between two shopkeepers had led to a communal flare-up .","['On July 28 , <ARG0>an argument between two shopkeepers</ARG0> <SIG0>had led to</SIG0> <ARG1>a communal flare-up</ARG1> .']",1
cnc,train_09_A_13,2503,0,cnc_train_09_A_13_2503_0,Mainpuri SP Shalabh Mathur said that a complaint has been lodged by a Aam Aadmi Party worker at City Kotwali police station alleging attack on him and other agitators .,[],0
cnc,train_09_A_131,1799,0,cnc_train_09_A_131_1799_0,It was only after Katarias weekend visit to his constituency that the tribals gave up their nightlong vigil on the hilltops and shopkeepers agreed to open the market .,['It was only after <ARG0>Kataria\x92s weekend visit to his constituency</ARG0> that <ARG1>the tribals gave up their nightlong vigil on the hilltops and shopkeepers agreed to open the market</ARG1> .'],1
cnc,train_09_A_132,1212,0,cnc_train_09_A_132_1212_0,Half of them have not dined in their mess today .,[],0
cnc,train_09_A_134,1163,0,cnc_train_09_A_134_1163_0,"Chhattisgarh Chief Minister Raman Singh strongly condemned the attack , describing it as most unfortunate and cowardly act of Maoists .",[],0
cnc,train_09_A_135,2110,0,cnc_train_09_A_135_2110_0,Ultras had accurate intelligence input regarding his SUV and IED was triggered targeting his vehicle only .,[],0
cnc,train_09_A_136,1746,0,cnc_train_09_A_136_1746_0,"After the blast , Maoists opened indiscriminate firing .",[],0
cnc,train_09_A_137,3055,0,cnc_train_09_A_137_3055_0,"In 2005 , approximately 200 armed naxals killed Suku Karma , brother of Mahendra , in Dantewada .",[],0
cnc,train_09_A_138,2020,0,cnc_train_09_A_138_2020_0,"In another attack in 2009 , ultra ’ s quick action group killed Cahnnu Karma , his close relative .",[],0
cnc,train_09_A_139,1495,0,cnc_train_09_A_139_1495_0,"Sopore gunfight ends , no trace of guerrilla 31st January 2010 02:05 PM SRINAGAR : A fierce overnight gun battle between a top militant hiding in a house and security forces in the north Kashmir town of Sopore ended Sunday morning with reports that the guerrilla might have escaped .",[],0
cnc,train_09_A_14,1866,0,cnc_train_09_A_14_1866_0,"The video footage of the incident is being scanned and a case will be registered after verifying the allegations , he added .",[],0
cnc,train_09_A_140,847,0,cnc_train_09_A_140_847_0,""" When the security forces surrounded the house , they came under heavy gunfire from inside .",[],0
cnc,train_09_A_141,1195,0,cnc_train_09_A_141_1195_0,""" The gun fire was returned and a firefight ensued , "" the officer said .",[],0
cnc,train_09_A_142,567,0,cnc_train_09_A_142_567_0,A house was destroyed in the gun battle and security forces are removing the debris .,[],0
cnc,train_09_A_143,2885,0,cnc_train_09_A_143_2885_0,"Two die in land invasion scuffles in Rus-ter-vaal , south of Joburg","['<ARG1>Two die</ARG1> in <ARG0>land invasion scuffles in Rus-ter-vaal , south of Joburg</ARG0>']",1
cnc,train_09_A_144,3136,0,cnc_train_09_A_144_3136_0,People invaded the land in Rus-ter-vaal in the previous weeks and the Emfuleni Municipality had obtained a court order to evict them .,['<ARG0>People invaded the land in Rus-ter-vaal in the previous weeks</ARG0> and <ARG1>the Emfuleni Municipality had obtained a court order to evict them</ARG1> .'],1
cnc,train_09_A_146,3313,0,cnc_train_09_A_146_3313_0,"The R82 , an arterial road linking Vereeniging to Johannesburg remains closed due to the public unrest .","['The R82 , <ARG1>an arterial road linking Vereeniging to Johannesburg remains closed</ARG1> <SIG0>due to</SIG0> <ARG0>the public unrest</ARG0> .']",1
cnc,train_09_A_147,651,0,cnc_train_09_A_147_651_0,"Councillors Stage Stir 08th July 2011 07:41 AM SAMBALPUR : The councillors of Sambalpur , cutting across party lines , locked the Sambalpur municipal office on Thursday demanding cleaning of the Mahanadi and stop direct discharge of sewage water into the river .","['Councillors Stage Stir 08th July 2011 07:41 AM SAMBALPUR : <ARG1>The councillors of Sambalpur , cutting across party lines , locked the Sambalpur municipal office on Thursday</ARG1> <ARG0><SIG0>demanding</SIG0> cleaning of the Mahanadi and stop direct discharge of sewage water into the river</ARG0> .']",1
cnc,train_09_A_149,1967,0,cnc_train_09_A_149_1967_0,"TAMIL NADU Anti-inflation protest DRAWING ATTENTION : MDMK general secretary Vaiko leading a demonstration against the State and Central Governments , protesting the increase in prices of essential commodities , near the Collectorate in Chennai on Tuesday .","['TAMIL NADU Anti-inflation protest DRAWING ATTENTION : <ARG1>MDMK general secretary Vaiko leading a demonstration against the State and Central Governments</ARG1> , <ARG0>protesting the increase in prices of essential commodities</ARG0> , near the Collectorate in Chennai on Tuesday .']",1
cnc,train_09_A_15,3316,0,cnc_train_09_A_15_3316_0,He also said that the members of Aam Aadmi Party were staging an agitation when Louise Khurshid was attending an event .,[],0
cnc,train_09_A_150,2059,0,cnc_train_09_A_150_2059_0,The PLGA week coincides with the 48 - hour bandh call by the Maoists protesting the killing of Kishenji .,[],0
cnc,train_09_A_151,781,0,cnc_train_09_A_151_781_0,"Though rebels frequent the villages including Karada , Ranaba and Indragada , this is for the first time that posters exhorting the villagers to participate in the PLGA week have been found at several places in the block .","['Though rebels frequent the villages including Karada , Ranaba and Indragada , this is for the first time that <ARG1>posters exhorting the villagers</ARG1> <SIG0>to</SIG0> <ARG0>participate in the PLGA week</ARG0> have been found at several places in the block .']",1
cnc,train_09_A_152,1377,0,cnc_train_09_A_152_1377_0,The posters have warned them against joining the police and army and threatened to take up such cases in the praja court .,[],0
cnc,train_09_A_153,2178,0,cnc_train_09_A_153_2178_0,"With PLGA week coinciding with the two-day bandh call from December 4 , protesting the killing of Kishenji , the villagers apprehend",[],0
cnc,train_09_A_154,2866,0,cnc_train_09_A_154_2866_0,"Congress rule marked by various ills : Naveen 12th April 2009 04:18 AM SAMBALPUR : On a whirlwind tour to districts of Sambalpur , Deogarh and Chendipada besides Bargarh district Chief Minister Naveen Patnaik looked confident even as he addressed a huge gathering in a mixture of Hindi and Oriya .",[],0
cnc,train_09_A_155,964,0,cnc_train_09_A_155_964_0,"He impressed upon the gathering that unlike the Congress and the BJP , BJD will take decision pertaining to the interest of the state in the state itself and not in New Delhi .",[],0
cnc,train_09_A_156,1460,0,cnc_train_09_A_156_1460_0,"Beginning his campaign at Chendipada , Naveen flew down to Kisinda in Rairakhol Assembly Constituency , after which he addressed a gathering at Tinkbir in Reamal and Karla in Barkote of Deogarh district .",[],0
cnc,train_09_A_157,1235,0,cnc_train_09_A_157_1235_0,Later he left for Bhatli assembly segment in Bargarh district where he addressed a gathering at Bargarh and Attabira constituencies .,[],0
cnc,train_09_A_158,1841,0,cnc_train_09_A_158_1841_0,"‘ ‘ People have lost faith in both the NDA and UPA and in these circumstances , regional parties will play a significant role in the post-poll scenario , ’ ’ he said while speaking at a rally at Chhendipada .",[],0
cnc,train_09_A_159,1036,0,cnc_train_09_A_159_1036_0,"A section of people resorted to road blockade , but the timely intervention of Central Armed Police Force ( CAPF ) defused the situation .",[],0
cnc,train_09_A_16,3278,0,cnc_train_09_A_16_3278_0,"A group of locals entered in a clash with them later , he added .",[],0
cnc,train_09_A_161,2660,0,cnc_train_09_A_161_2660_0,Post offices wore a deserted look as members of the National Federation of Postal Employees and many other associations did not turn up for duty .,['<ARG1>Post offices wore a deserted look</ARG1> <SIG0>as</SIG0> <ARG0>members of the National Federation of Postal Employees and many other associations did not turn up for duty</ARG0> .'],1
cnc,train_09_A_162,2495,0,cnc_train_09_A_162_2495_0,"Employees owing allegiance to the Tamil Nadu Government Employees ’ Union , Tamil Nadu Revenue Officials ’ Association and Tamil Nadu Government Employees ’ Association also participated in the strike .",[],0
cnc,train_09_A_17,390,0,cnc_train_09_A_17_390_0,"She had come to attend the camp and they were staging a demonstration protesting the alleged scam by the trust , he said .","['She had come to attend the camp and <ARG1>they were staging a demonstration</ARG1> <ARG0><SIG0>protesting</SIG0> the alleged scam by the trust</ARG0> , he said .']",1
cnc,train_09_A_18,3309,0,cnc_train_09_A_18_3309_0,"Yadav alleged that twenty odd Congress workers suddenly arrived there and started beating up the agitators , who include some disabled persons too .",[],0
cnc,train_09_A_19,1274,0,cnc_train_09_A_19_1274_0,Yadav also alleged that Pradhan beat him when he was raising slogansin front of Khurshid 's vehicle .,[],0
cnc,train_09_A_2,2549,0,cnc_train_09_A_2_2549_0,"Gujjars of the village , situated 260 km from Jaipur , stayed away from the Dalit Adivasi Adhikar Sammelan organised on the temple premises and virtually boycotted the Dalits ' entry into the sanctum sanctorum of the temple .",[],0
cnc,train_09_A_20,1935,0,cnc_train_09_A_20_1935_0,Her driver drove the SUV and hit him causing injuries to his hands and legs .,['<ARG0>Her driver drove the SUV and hit him</ARG0> <ARG1><SIG0>causing</SIG0> injuries to his hands and legs</ARG1> .'],1
cnc,train_09_A_21,396,0,cnc_train_09_A_21_396_0,"But farmers , along with leaders of political parties , staged a protest on the old National Highway between Hubli and Dharwad .",[],0
cnc,train_09_A_22,1353,0,cnc_train_09_A_22_1353_0,"Because of the protest , the Deputy Commissioner assured the farmers that the procurement would be continued through the night on Tuesday .","['<SIG0>Because of</SIG0> <ARG0>the protest</ARG0> , <ARG1>the Deputy Commissioner assured the farmers that the procurement would be continued through the night on Tuesday</ARG1> .']",1
cnc,train_09_A_23,1950,0,cnc_train_09_A_23_1950_0,"Rs 2,200 cr Transactions Hit as Staff Strike Shuts Banks Across the State",[],0
cnc,train_09_A_24,2120,0,cnc_train_09_A_24_2120_0,"Nine bank unions under the umbrella of the United Forum of Bank Unions took part in the stir in which more than 10 lakh bank employees and officers of public sector banks , private banks and foreign banks participated .",[],0
cnc,train_09_A_25,3403,0,cnc_train_09_A_25_3403_0,Venkatachalam said the strike has been a success across the country .,[],0
cnc,train_09_A_26,90,0,cnc_train_09_A_26_90_0,"“ Even though UFBU had given notice for the strike one month ago , the Government and Indian Banks Association did not take steps to address the demands .",[],0
cnc,train_09_A_27,108,0,cnc_train_09_A_27_108_0,"Hence , the strike was forced on us , ” he added .",[],0
cnc,train_09_A_29,1872,0,cnc_train_09_A_29_1872_0,"UFBU is meeting at Hyderabad on December 23 to discuss further course of action and the next phase of the agitation , Venkatachalam said .",[],0
cnc,train_09_A_3,47,0,cnc_train_09_A_3_47_0,"The Gujjar priest , Mewa Ram , accompanied by youngsters from his community allegedly thrashed the 80 - year-old Dalit priest Hazari Balai during the Navratra festivities on October 1 and declared a ban on the entry of Dalits into the temple .",[],0
cnc,train_09_A_30,2905,0,cnc_train_09_A_30_2905_0,"TAMIL NADU Demonstration staged September 17 , 2012 00:00 IST Members of Popular Front of India staged a demonstration in Tirupur on Saturday against anti-Islam film .",[],0
cnc,train_09_A_31,2618,0,cnc_train_09_A_31_2618_0,"Protest Against Aamir Khan 's PK Turns Ugly , Theatres Vandalised",[],0
cnc,train_09_A_31,3275,0,cnc_train_09_A_31_3275_0,"30th December 2014 05:58 AM AHMEDABAD / BHOPAL / MUMBAI : Wielding batons and iron rods , nearly two dozen Bajrang Dal activists on Monday vandalised theatres screening Aamir Khan blockbuster ‘ PK ’ here for making “ fun ” of Hindu Gods and godmen as protests were also reported from Bhopal .","['30th December 2014 05:58 AM AHMEDABAD / BHOPAL / MUMBAI : Wielding batons and iron rods , <ARG1>nearly two dozen Bajrang Dal activists on Monday vandalised theatres screening Aamir Khan blockbuster ‘ PK ’ here</ARG1> <SIG0>for</SIG0> <ARG0>making “ fun ” of Hindu Gods and godmen</ARG0> as protests were also reported from Bhopal .']",1
cnc,train_09_A_33,616,0,cnc_train_09_A_33_616_0,"“ We are yet to identify the persons behind these attacks , which took place at around 10 am .",[],0
cnc,train_09_A_34,2603,0,cnc_train_09_A_34_2603_0,We learned that the miscreants vandalized the ticket windows of both these theatres .,[],0
cnc,train_09_A_35,1350,0,cnc_train_09_A_35_1350_0,"I am warning other theatres to stop the screening , otherwise , we will intensify our protest in the city in coming days , ” said city Bajrang Dal chief Jwalit Mehta , who led the attack .","['I am warning <ARG0>other theatres to stop the screening</ARG0> , <SIG0>otherwise</SIG0> , <ARG1>we will intensify our protest in the city in coming days</ARG1> , ” said city Bajrang Dal chief Jwalit Mehta , who led the attack .']",1
cnc,train_09_A_36,3124,0,cnc_train_09_A_36_3124_0,"Activists of the hardline Hindu outfit also staged a protest outside Jyoti Talkies in Bhopal where the film , which has grossed over Rs .200 crore within days of its release , was being screened .",[],0
cnc,train_09_A_37,1692,0,cnc_train_09_A_37_1692_0,"In Mumbai , workers of the Vishwa Hindu Parishad stalled screening of the movie in Mumbai and Nanded .",[],0
cnc,train_09_A_38,3010,0,cnc_train_09_A_38_3010_0,"The workers forced the manager of Deepak Cinema , a down grade cinema hall , at Parel here to stall the film ’ s screening .",[],0
cnc,train_09_A_39,3399,0,cnc_train_09_A_39_3399_0,A similar move type was taken in Nanded .,[],0
cnc,train_09_A_4,1786,0,cnc_train_09_A_4_1786_0,"State Rural Development Minister Kalulal Gujjar , who is an MLA from neighbouring Mandal in Bhilwara district , was the target of attack at the public meeting attended by about 2,000 Dalits after entry into the temple .",[],0
cnc,train_09_A_40,1880,0,cnc_train_09_A_40_1880_0,India stalled cricketing ties in the aftermath of 2008 Mumbai terrorist attack .,['<ARG1>India stalled cricketing ties</ARG1> in the aftermath of <ARG0>2008 Mumbai terrorist attack</ARG0> .'],1
cnc,train_09_A_43,1508,0,cnc_train_09_A_43_1508_0,Their signatures and a letter demanding the proposal be scrapped were submitted to Chevalier 's management through the Labour Department .,"[""<ARG1>Their signatures and a letter</ARG1> <ARG0><SIG0>demanding</SIG0> the proposal be scrapped</ARG0> were submitted to Chevalier 's management through the Labour Department .""]",1
cnc,train_09_A_45,2377,0,cnc_train_09_A_45_2377_0,"At first , an apparently composed Zuma had insisted that he was not upset by the incident at the Congress of South African Trade Unions event in Bloemfontein on Monday , saying : `` You people do n't really understand what democracy is .",[],0
cnc,train_09_A_46,1784,0,cnc_train_09_A_46_1784_0,"The IFP did not want land reform policy to cause havoc in the country , IFP provincial secretary and KwaZulu-Natal premier candidate Velenkosini Hlabisa said on the sidelines of the party 's final get-out-to-vote campaign `` Sizonqoba '' rally in KwaMashu , Durban .",[],0
cnc,train_09_A_47,1276,0,cnc_train_09_A_47_1276_0,"The IFP also unveiled its election bus at the rally , at which party leader Mangosuthu Buthelezi was expected to speak later .",[],0
cnc,train_09_A_48,1497,0,cnc_train_09_A_48_1497_0,"KARNATAKA Traders against plan to amend APMC Act January 06 , 2007 00:00 IST REST : A farmer takes a nap on a cotton bale at the APMC yard , in Hubli on Friday as the APMC traders across the State observe bandh .",[],0
cnc,train_09_A_49,1450,0,cnc_train_09_A_49_1450_0,"Staff Correspondent Protesters staged a demonstration in front of the Deputy Commissioner 's office Protesters stage demonstration in front of DC 's office Entry of Wal-Mart in retail trade had ruined native traders , says BCCIGovernment was amending the Act without any discussion BELGAUM : Trading activities came to a halt at the Agriculture Produce Marketing Committee Yard in the city causing inconvenience to the growers .",[],0
cnc,train_09_A_5,2757,0,cnc_train_09_A_5_2757_0,Pakistan PM offers prayers at Ajmer dargah amid protests 09th March 2013 12:39 PM Pakistan Prime Minister Raja Parvez Ashraf today offered prayers at the historic dargah of Khwaja Moinuddin Chishti during his private visit here that was marked by protests .,[],0
cnc,train_09_A_51,807,0,cnc_train_09_A_51_807_0,Several traders under the banner of Belgaum Chamber of Commerce and Industries ( BCCI ) staged a demonstration in front of the Deputy Commissioner 's office .,[],0
cnc,train_09_A_52,1637,0,cnc_train_09_A_52_1637_0,BCCI president Vikas R. Kalghatagi led the protest .,[],0
cnc,train_09_A_54,1243,0,cnc_train_09_A_54_1243_0,The farming community and the porters had expressed their support for the APMC bandh .,[],0
cnc,train_09_A_55,1312,0,cnc_train_09_A_55_1312_0,Even the merchants and brokers operating outside the APMC yards in various towns and cities closed the shutters of their shops in response to the bandh .,['Even <ARG1>the merchants and brokers operating outside the APMC yards in various towns and cities closed the shutters of their shops</ARG1> <SIG0>in response to</SIG0> <ARG0>the bandh</ARG0> .'],1
cnc,train_09_A_56,1936,0,cnc_train_09_A_56_1936_0,In Hubli and Dharwad most of the shops of merchants in the busy market areas were closed .,[],0
cnc,train_09_A_57,1454,0,cnc_train_09_A_57_1454_0,"Unlike the attacks on SPI Cinemas and Woodlands Theatre the previous nights , not even stray incidents of violence were reported .",[],0
cnc,train_09_A_58,2391,0,cnc_train_09_A_58_2391_0,"NATIONAL Supreme Court won ’ t restrain Gujarat from acting on report September 27 , 2008 00:00 IST J. Venkatesan New Delhi : The Supreme Court on Friday refused to restrain the Gujarat government from circulating , publishing and acting on the Nanavati Commission report on the Godhra train carnage .",[],0
cnc,train_09_A_59,1737,0,cnc_train_09_A_59_1737_0,"( The commission , appointed by the State government , said the February 27 , 2002 fire aboard coach S -6 of the Sabarmati Express at the Godhra station was a “ pre-planned conspiracy by local Muslims . ” ) A Bench , consisting of Chief Justice K.G. Balakrishnan and Justice P. Sathasivam , however , issued notice to the government on a special leave petition filed by Citizens for Justice and Peace against a Gujarat High Court order refusing to pass an interim order restraining it from placing the report in the Assembly .",[],0
cnc,train_09_A_60,268,0,cnc_train_09_A_60_268_0,"( The Banerjee Committee , appointed by Railway Minister Lalu Prasad , said the fire was “ purely accidental . ” )",[],0
cnc,train_09_A_60,2752,0,cnc_train_09_A_60_2752_0,"Mr. Sachar argued that the Nanavati Commission had named the conspirators and if the government arrested them , communal harmony would be distrubed .","['Mr. Sachar argued that the Nanavati Commission had named the conspirators and <SIG0>if</SIG0> <ARG0>the government arrested them</ARG0> , <ARG1>communal harmony would be distrubed</ARG1> .']",1
cnc,train_09_A_61,1031,0,cnc_train_09_A_61_1031_0,"It questioned the commission ’ s action in withholding the report on the “ dubious role ” of the State government in supporting the accused involved in the carnage against the minority community , which followed the train fire .",[],0
cnc,train_09_A_62,642,0,cnc_train_09_A_62_642_0,"UDUMALPET / DINDIGUL : Woman ’ s father surrenders in T.N. ‘ honour ’ killing case March 15 , 2016 00:00 IST Six police teamshave been formedto arrest the killers","['UDUMALPET / DINDIGUL : Woman ’ s father surrenders in T.N. ‘ honour ’ killing case March 15 , 2016 00:00 IST <ARG1>Six police teamshave been <SIG0>formedto</ARG1></SIG0> <ARG0>arrest the killers</ARG0>']",1
cnc,train_09_A_62,1154,0,cnc_train_09_A_62_1154_0,"Chinnasamy , father-in-law of V. Shankar ( 22 ) , the Dalit youth who was hacked to death in broad daylight in a suspected honour killing in Udumalpet on Sunday , surrendered before the Judicial Magistrate Court in Nilakottai , Dindigul district on Monday .","['Chinnasamy , father-in-law of <ARG1>V. Shankar ( 22 ) , the Dalit youth who was hacked to death in broad daylight</ARG1> in <ARG0>a suspected honour killing in Udumalpet on Sunday</ARG0> , surrendered before the Judicial Magistrate Court in Nilakottai , Dindigul district on Monday .']",1
cnc,train_09_A_63,142,0,cnc_train_09_A_63_142_0,"Shankar and his wife Kausalya , 19 , were attacked by a gang with deadly weapons , while they came out of a shop .",[],0
cnc,train_09_A_64,2666,0,cnc_train_09_A_64_2666_0,Shankar died in the attack while Kausalya escaped with severe injuries .,[],0
cnc,train_09_A_65,694,0,cnc_train_09_A_65_694_0,"Relatives of Shankar and people from the locality staged a road blockade for almost four hours , demanding Rs .","['<ARG1>Relatives of Shankar and people from the locality staged a road blockade for almost four hours</ARG1> , <ARG0><SIG0>demanding</SIG0> Rs</ARG0> .']",1
cnc,train_09_A_66,2317,0,cnc_train_09_A_66_2317_0,"In the evening , activists attached to the Untouchability Movement staged a similar agitation in Udumalpet .",[],0
cnc,train_09_A_68,3051,0,cnc_train_09_A_68_3051_0,"( With additional reporting from K. Raju in Dindigul ) Relatives of Shankar and locals staged a road blockade for almost four hours , demanding compensation and a government job for Kausalya .","['( With additional reporting from K. Raju in Dindigul ) <ARG1>Relatives of Shankar and locals staged a road blockade for almost four hours</ARG1> , <ARG0><SIG0>demanding</SIG0> compensation and a government job for Kausalya</ARG0> .']",1
cnc,train_09_A_69,2157,0,cnc_train_09_A_69_2157_0,"Two men who confessed to being involved in the murder of ANC North West official Obuti Chika were tortured by police , the Klerksdorp Magistrate 's Court heard on Tuesday .",[],0
cnc,train_09_A_7,661,0,cnc_train_09_A_7_661_0,"Opposing the Pakistan premier 's visit that was marked by tight security , local lawyers , some BJP activists and representatives of markets associations staged protests and shouted anti-Pakistan slogans .","[""<ARG0><SIG0>Opposing</SIG0> the Pakistan premier 's visit that was marked by tight security</ARG0> , <ARG1>local lawyers , some BJP activists and representatives of markets associations staged protests and shouted anti-Pakistan slogans</ARG1> .""]",1
cnc,train_09_A_70,2516,0,cnc_train_09_A_70_2516_0,Prosecutor Riekie Krause said on Monday that Sekhakhane had confessed to killing Chika and had led police to his gun .,[],0
cnc,train_09_A_71,295,0,cnc_train_09_A_71_295_0,Forensics had later matched the bullets which killed Chika to this gun .,[],0
cnc,train_09_A_72,1994,0,cnc_train_09_A_72_1994_0,"Chika , 33 , was shot at point-blank range in the driveway of his Klerksdorp home on December 14 .",[],0
cnc,train_09_A_73,878,0,cnc_train_09_A_73_878_0,He denied that the men had attended any meetings where Chika 's murder was discussed .,[],0
cnc,train_09_A_74,2965,0,cnc_train_09_A_74_2965_0,The mayor 's assassination was discussed at one meeting between the accused .,[],0
cnc,train_09_A_76,1072,0,cnc_train_09_A_76_1072_0,""" It is due to such people ( those who unfurled the Vidarbha flag ) that the country 's integrity is damaged .","['"" <SIG0>It is due to</SIG0> <ARG0>such people ( those who unfurled the Vidarbha flag )</ARG0> <ARG1><SIG1>that</SIG1> the country \'s integrity is damaged</ARG1> .']",1
cnc,train_09_A_77,2963,0,cnc_train_09_A_77_2963_0,Maharashtra CM saw the goings-on with eyes open .,[],0
cnc,train_09_A_78,262,0,cnc_train_09_A_78_262_0,"The BJP CM of Maharashtra and other ministers should have at least condemned the act , "" an editorial in Sena mouthpiece ' Saamana ' said .",[],0
cnc,train_09_A_79,3023,0,cnc_train_09_A_79_3023_0,"By unfurling a separate flag , the supporters of a separate Vidarbha have insulted the tricolour and the Constitution , "" it said .","['<SIG0>By</SIG0> <ARG0>unfurling a separate flag</ARG0> , <ARG1>the supporters of a separate Vidarbha have insulted the tricolour and the Constitution</ARG1> , "" it said .']",1
cnc,train_09_A_80,1882,0,cnc_train_09_A_80_1882_0,"The Vidarbha Rajya Andolan Samiti , Vidarbha Pradesh Vikas Parishad and a few other organisations during a programme led by former Advocate General of Maharashtra Shreehari Aney had hoisted flag of separate Vidarbha state in Nagpur on May 1 .",[],0
cnc,train_09_A_81,2946,0,cnc_train_09_A_81_2946_0,"Hoisting of the specially prepared multi-colour flag was seen as a mark of protest against the merger of the then Vidarbha , the Central Provinces and Berar into Maharashtra on May 1 , 1960 .",[],0
cnc,train_09_A_82,571,0,cnc_train_09_A_82_571_0,"Aney , whose comments on separate Vidarbha had sparked a controversy , had said the flag of separate Vidarbha was being raised on May 1 from the last three years .",[],0
cnc,train_09_A_83,779,0,cnc_train_09_A_83_779_0,"PUBLISHED : Friday , 30 January , 2009 , 12:00am Abode seekers demand action | South China Morning Post Donald Tsang More than 100 abode seekers and their parents yesterday marched to the government headquarters in Central and held a candle-light vigil to mark the 10th anniversary of a court ruling that allowed thousands of them to stay in the city .","['PUBLISHED : Friday , 30 January , 2009 , 12:00am Abode seekers demand action | South China Morning Post Donald Tsang <ARG1>More than 100 abode seekers and their parents yesterday marched to the government headquarters in Central and held a candle-light vigil</ARG1> <ARG0><SIG0>to</SIG0> mark the 10th anniversary of a court ruling that allowed thousands of them to stay in the city</ARG0> .']",1
cnc,train_09_A_84,3003,0,cnc_train_09_A_84_3003_0,"The protesters yesterday marched from Wan Chai Immigration Tower to the Central Government Offices , and submitted their letter of appeal to Chief Executive Donald Tsang Yam-kuen and Secretary for Security Ambrose Lee Siu-kwong .",[],0
cnc,train_09_A_85,1348,0,cnc_train_09_A_85_1348_0,Some chanted ' Give me back my right of abode ' outside the Court of Final Appeal .,[],0
cnc,train_09_A_86,2069,0,cnc_train_09_A_86_2069_0,Some abode seekers living illegally in Hong Kong also joined the march and vigil .,[],0
cnc,train_09_A_87,2250,0,cnc_train_09_A_87_2250_0,"Cardinal Joseph Zen Ze-kiun and pan-democrat lawmakers Lee Cheuk-yan , Audrey Eu Yuet-mee , Cyd Ho Sau-lan , Albert Chan Wai-yip and ' Long Hair ' Leung Kwok-hung attended the vigil .",[],0
